1,object_detection/test_image/2484-2.jpg
1,object_detection/test_image/240-1.jpg
1,object_detection/test_image/1820-0.jpg
1,object_detection/test_image/32-0.jpg
1,object_detection/test_image/224-0.jpg
1,object_detection/test_image/2740-1.jpg
1,object_detection/test_image/388-1.jpg
1,object_detection/test_image/124-0.jpg
1,object_detection/test_image/308-0.jpg
1,object_detection/test_image/2152-3.jpg
1,object_detection/test_image/2096-0.jpg
1,object_detection/test_image/1992-1.jpg
1,object_detection/test_image/2368-2.jpg
1,object_detection/test_image/1108-2.jpg
1,object_detection/test_image/2528-0.jpg
1,object_detection/test_image/2120-0.jpg
1,object_detection/test_image/268-0.jpg
1,object_detection/test_image/280-0.jpg
1,object_detection/test_image/1004-0.jpg
1,object_detection/test_image/2232-0.jpg
1,object_detection/test_image/2576-0.jpg
1,object_detection/test_image/2840-1.jpg
1,object_detection/test_image/1316-0.jpg
1,object_detection/test_image/604-0.jpg
1,object_detection/test_image/2916-5.jpg
1,object_detection/test_image/1676-1.jpg
1,object_detection/test_image/1024-0.jpg
1,object_detection/test_image/1888-1.jpg
1,object_detection/test_image/92-1.jpg
1,object_detection/test_image/584-0.jpg
1,object_detection/test_image/164-0.jpg
1,object_detection/test_image/2528-2.jpg
1,object_detection/test_image/1108-1.jpg
1,object_detection/test_image/2816-0.jpg
1,object_detection/test_image/208-1.jpg
1,object_detection/test_image/808-0.jpg
1,object_detection/test_image/268-1.jpg
1,object_detection/test_image/108-2.jpg
1,object_detection/test_image/2128-0.jpg
1,object_detection/test_image/2912-1.jpg
1,object_detection/test_image/2888-3.jpg
1,object_detection/test_image/2088-0.jpg
1,object_detection/test_image/33-1.jpg
1,object_detection/test_image/2884-0.jpg
1,object_detection/test_image/3008-1.jpg
1,object_detection/test_image/2832-0.jpg
1,object_detection/test_image/1380-0.jpg
1,object_detection/test_image/2260-0.jpg
1,object_detection/test_image/1776-0.jpg
1,object_detection/test_image/2260-2.jpg
